日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2014-04-24,1051.51,1033.64,1054.34,1023.3,634005,712292432,2.98,-0.63,-6.59,1.14
2014-04-25,1033.64,1035.52,1060.92,1022.36,714335,810796672,3.73,0.18,1.88,1.28
2014-04-28,1035.52,1014.83,1038.35,1008.25,526045,582533600,2.91,-2,-20.69,0.94
2014-04-29,1013.89,1027.06,1035.52,1004.49,413622,458216048,3.06,1.21,12.23,0.74
2014-04-30,1028.94,1025.18,1032.7,1020.48,259596,289386160,1.19,-0.18,-1.88,0.47
2014-05-05,1021.42,1011.07,1022.36,996.02,403271,440413664,2.57,-1.38,-14.11,0.72
2014-05-06,1004.49,1007.31,1020.48,1002.61,267771,294197728,1.77,-0.37,-3.76,0.48
2014-05-07,1003.55,997.9,1007.31,997.9,241910,263547089,0.93,-0.93,-9.41,0.43
2014-05-08,996.02,1005.43,1026.12,994.14,379621,418459584,3.2,0.75,7.53,0.68
2014-05-09,1005.43,1016.71,1024.24,1002.61,321915,354936720,2.15,1.12,11.28,0.58
2014-05-12,1026.12,1043.99,1049.63,1013.89,601992,678608672,3.52,2.68,27.28,1.08
2014-05-13,1043.05,1033.64,1045.87,1029.88,305833,344109440,1.53,-0.99,-10.35,0.55
2014-05-14,1031.76,1041.17,1053.39,1031.76,416122,471890560,2.09,0.73,7.53,0.75
2014-05-15,1040.23,1029.88,1044.93,1026.12,312628,351067760,1.81,-1.08,-11.29,0.56
2014-05-16,1029.88,1037.41,1043.99,1028.94,311773,351626480,1.46,0.73,7.53,0.56
2014-05-19,1037.41,1037.41,1038.35,1025.18,261106,292426272,1.27,0,0,0.47
2014-05-20,1035.52,1034.58,1043.99,1028,205766,231625054,1.54,-0.27,-2.83,0.37
2014-05-21,1030.82,1043.05,1047.75,1019.53,263168,297218368,2.73,0.82,8.47,0.47
2014-05-22,1043.05,1048.69,1074.09,1039.29,619142,713100720,3.34,0.54,5.64,1.11
2014-05-23,1049.63,1066.56,1069.38,1045.87,415356,478107232,2.24,1.7,17.87,0.74
2014-05-26,1073.15,1066.56,1073.15,1055.28,315989,365020288,1.68,0,0,0.57
2014-05-27,1061.86,1066.56,1077.85,1059.04,284408,329865264,1.76,0,0,0.51
2014-05-28,1065.62,1068.44,1071.27,1048.69,427038,491816864,2.12,0.18,1.88,0.77
2014-05-29,1067.5,1059.04,1081.61,1058.1,362238,420664544,2.2,-0.88,-9.4,0.65
2014-05-30,1058.1,1059.04,1070.32,1055.28,318773,367350848,1.42,0,0,0.57
2014-06-03,1059.04,1059.98,1076.91,1059.04,278114,322371184,1.69,0.09,0.94,0.5
2014-06-04,1059.98,1043.05,1060.92,1035.52,323890,367011920,2.4,-1.6,-16.93,0.58
2014-06-05,1040.23,1052.45,1053.39,1039.29,246291,280049632,1.35,0.9,9.4,0.44
2014-06-06,1053.39,1047.75,1057.16,1039.29,186436,212129090,1.7,-0.45,-4.7,0.33
2014-06-09,1044.93,1057.16,1062.8,1042.11,313522,359580576,1.97,0.9,9.41,0.56
2014-06-10,1060.92,1082.55,1082.55,1056.22,621983,723590240,2.49,2.4,25.39,1.12
2014-06-11,1075.97,1085.37,1091.02,1071.27,433233,509141984,1.82,0.26,2.82,0.78
2014-06-12,1078.23,1088.38,1095.16,1075.97,367442,355905024,1.77,0.28,3.01,0.55
2014-06-13,1087.25,1134.66,1164,1085,1239505,1246107216,7.26,4.25,46.28,1.85
2014-06-16,1127.89,1135.79,1148.2,1123.37,878182,889629936,2.19,0.1,1.13,1.31
2014-06-17,1126.76,1125.63,1141.43,1118.86,541848,546274864,1.99,-0.89,-10.16,0.81
2014-06-18,1125.63,1105.31,1127.89,1099.67,538550,534087760,2.51,-1.81,-20.32,0.8
2014-06-19,1105.31,1096.28,1114.34,1085,483081,474545264,2.65,-0.82,-9.03,0.72
2014-06-20,1095.16,1104.18,1104.18,1091.77,372071,364390000,1.13,0.72,7.9,0.56
2014-06-23,1104.18,1095.16,1115.47,1094.03,430860,423339312,1.94,-0.82,-9.02,0.64
2014-06-24,1096.28,1098.54,1104.18,1094.03,284593,279235072,0.93,0.31,3.38,0.43
2014-06-25,1098.54,1095.16,1099.67,1080.48,271263,263555598,1.75,-0.31,-3.38,0.41
2014-06-26,1088.38,1100.8,1101.93,1088.38,342885,335699952,1.24,0.51,5.64,0.51
2014-06-27,1097.41,1100.8,1106.44,1088.38,367521,359856080,1.64,0,0,0.55
2014-06-30,1098.54,1110.96,1117.73,1097.41,447238,442037488,1.85,0.92,10.16,0.67
2014-07-01,1110.96,1105.31,1115.47,1101.93,284944,281216688,1.22,-0.51,-5.65,0.43
2014-07-02,1105.31,1108.7,1109.83,1099.67,286042,281857232,0.92,0.31,3.39,0.43
2014-07-03,1108.7,1116.6,1119.99,1101.93,446905,443709920,1.63,0.71,7.9,0.67
2014-07-04,1117.73,1110.96,1122.24,1105.31,342311,339852544,1.52,-0.51,-5.64,0.51
2014-07-07,1110.96,1105.31,1113.21,1098.54,343062,337859952,1.32,-0.51,-5.65,0.51
2014-07-08,1103.06,1113.21,1113.21,1095.16,346087,341179824,1.63,0.71,7.9,0.52
2014-07-09,1112.09,1081.61,1112.09,1073.71,587891,573417344,3.45,-2.84,-31.6,0.88
2014-07-10,1082.74,1083.87,1090.64,1077.1,360258,348040176,1.25,0.21,2.26,0.54
2014-07-11,1082.74,1083.87,1087.25,1080.48,318320,307776976,0.62,0,0,0.48
2014-07-14,1085,1089.51,1089.51,1072.58,463116,446246576,1.56,0.52,5.64,0.69
2014-07-16,1087.25,1077.1,1088.38,1066.94,617703,592431488,1.97,-1.14,-12.41,0.92
2014-07-17,1075.97,1074.84,1078.23,1068.07,320073,306409296,0.94,-0.21,-2.26,0.48
2014-07-18,1070.32,1075.97,1081.61,1068.07,375115,360507376,1.26,0.11,1.13,0.56
2014-07-21,1075.97,1070.32,1075.97,1068.07,272995,260823464,0.73,-0.53,-5.65,0.41
2014-07-22,1068.07,1090.64,1098.54,1066.94,613699,594111760,2.95,1.9,20.32,0.92
2014-07-23,1087.25,1094.03,1101.93,1085,555704,541821216,1.55,0.31,3.39,0.83
2014-07-24,1095.16,1139.17,1154.97,1094.03,1805824,1820306624,5.57,4.13,45.14,2.7
2014-07-25,1143.69,1145.95,1150.46,1130.14,853914,868778304,1.78,0.6,6.78,1.28
2014-07-28,1150.46,1209.15,1222.69,1148.2,1867879,1997922400,6.5,5.52,63.2,2.79
2014-07-29,1213.67,1213.67,1245.27,1203.51,1201827,1306061728,3.45,0.37,4.52,1.8
2014-07-30,1213.67,1205.76,1245.27,1203.51,810026,880625360,3.44,-0.65,-7.91,1.21
2014-07-31,1205.76,1219.31,1222.69,1194.48,637784,685541104,2.34,1.12,13.55,0.95
2014-08-01,1215.92,1200.12,1243.01,1200.12,854510,930971504,3.52,-1.57,-19.19,1.28
2014-08-04,1200.12,1226.08,1226.08,1188.83,830624,896723504,3.1,2.16,25.96,1.24
2014-08-05,1228.34,1213.67,1244.14,1201.25,752175,817861952,3.5,-1.01,-12.41,1.12
2014-08-06,1205.76,1194.48,1205.76,1178.68,834648,884436928,2.23,-1.58,-19.19,1.25
2014-08-07,1194.48,1177.55,1197.86,1175.29,596435,629404560,1.89,-1.42,-16.93,0.89
2014-08-08,1180.93,1182.06,1191.09,1173.03,555652,586028464,1.53,0.38,4.51,0.83
2014-08-11,1184.32,1201.25,1205.76,1184.32,621332,663290432,1.81,1.62,19.19,0.93
2014-08-12,1194.48,1188.83,1195.61,1179.81,480852,508251840,1.32,-1.03,-12.42,0.72
2014-08-13,1186.58,1194.48,1201.25,1176.42,533365,564717120,2.09,0.48,5.65,0.8
2014-08-14,1197.86,1182.06,1205.76,1178.68,523693,556638928,2.27,-1.04,-12.42,0.78
2014-08-15,1182.06,1186.58,1192.22,1171.9,675090,711373264,1.72,0.38,4.52,1.01
2014-08-18,1187.71,1194.48,1198.99,1183.19,589023,625059408,1.33,0.67,7.9,0.88
2014-08-19,1194.48,1186.58,1196.74,1178.68,580822,613961760,1.51,-0.66,-7.9,0.87
2014-08-20,1185.45,1174.16,1185.45,1170.78,573286,600953664,1.24,-1.05,-12.42,0.86
2014-08-21,1171.9,1159.49,1174.16,1149.33,632231,653438880,2.11,-1.25,-14.67,0.94
2014-08-22,1153.85,1160.62,1167.39,1150.46,481562,497919616,1.46,0.1,1.13,0.72
2014-08-25,1160.62,1144.82,1160.62,1141.43,509434,521445424,1.65,-1.36,-15.8,0.76
2014-08-26,1142.56,1142.56,1151.59,1136.92,461165,469882624,1.28,-0.2,-2.26,0.69
2014-08-27,1142.56,1148.2,1165.13,1140.3,573147,588959904,2.17,0.49,5.64,0.86
2014-08-28,1148.2,1138.04,1149.33,1136.92,438970,447046656,1.08,-0.88,-10.16,0.66
2014-08-29,1138.04,1149.33,1149.33,1136.92,343726,350689088,1.09,0.99,11.29,0.51
